year,origin,dest,sitc4,export_val,import_val
2014,fji,chn,3222,NULL,2319.00
2014,fji,aus,3222,NULL,3742.00
2014,fji,nzl,3222,NULL,1025.00
2014,ncl,fra,3222,NULL,79.00
2014,ncl,aus,3222,NULL,57842612.00
2014,nzl,chn,3222,216176.00,NULL
2014,nzl,aus,3222,1581.00,6029410.00
2014,nzl,fji,3222,981.00,NULL
2014,plw,usa,3222,NULL,23.00
2014,wsm,asm,3222,35.00,NULL
2014,arg,zaf,3222,NULL,37022620.00
2014,arg,usa,3222,NULL,60257509.00
2014,arg,aus,3222,NULL,89718255.00
2014,arg,bra,3222,591781.00,47100.00
2014,arg,col,3222,NULL,50138878.00
2014,bol,usa,3222,NULL,58214.00
2014,bol,arg,3222,NULL,5626.00
2014,bra,moz,3222,NULL,8255417.00
2014,bra,chn,3222,5500.00,NULL
2014,bra,kaz,3222,NULL,4749239.00
2014,bra,sgp,3222,NULL,24526312.00
2014,bra,rus,3222,NULL,98154767.00
2014,bra,can,3222,NULL,284125608.00
2014,bra,usa,3222,NULL,831948327.00
2014,bra,aus,3222,NULL,497849572.00
2014,bra,arg,3222,39245.00,591781.00
2014,bra,col,3222,NULL,397718152.00
2014,bra,pry,3222,73932.00,NULL
2014,bra,ven,3222,NULL,18064308.00
2014,chl,zaf,3222,NULL,149.00
2014,chl,chn,3222,NULL,25.00
2014,chl,ind,3222,32371646.00,NULL
2014,chl,lbn,3222,NULL,2078.00
2014,chl,esp,3222,4475310.00,NULL
2014,chl,nld,3222,5512188.00,NULL
2014,chl,pol,3222,2922433.00,NULL
2014,chl,can,3222,NULL,37411456.00
2014,chl,usa,3222,NULL,222602550.00
2014,chl,aus,3222,NULL,102327614.00
2014,chl,nzl,3222,NULL,4826828.00
2014,chl,col,3222,NULL,529053426.00
2014,col,egy,3222,100.00,NULL
2014,col,chn,3222,75054675.00,NULL
2014,col,isr,3222,494988229.00,NULL
2014,col,jpn,3222,10345908.00,NULL
2014,col,tur,3222,657607464.00,NULL
2014,col,bel,3222,2953853.00,NULL
2014,col,che,3222,9933872.00,NULL
2014,col,deu,3222,64926243.00,NULL
2014,col,dnk,3222,144674628.00,NULL
2014,col,esp,3222,460609902.00,NULL
2014,col,fra,3222,61142910.00,NULL
2014,col,gbr,3222,657339032.00,NULL
2014,col,hrv,3222,12892213.00,NULL
2014,col,irl,3222,87453203.00,NULL
2014,col,ita,3222,138843368.00,NULL
2014,col,nld,3222,1357440464.00,NULL
2014,col,prt,3222,252812398.00,NULL
2014,col,rus,3222,20431.00,NULL
2014,col,svn,3222,21451541.00,NULL
2014,col,ukr,3222,3834885.00,NULL
2014,col,can,3222,186692332.00,NULL
2014,col,cub,3222,20277.00,NULL
2014,col,dom,3222,54200115.00,NULL
2014,col,gtm,3222,101443424.00,NULL
2014,col,hnd,3222,5770014.00,NULL
2014,col,mex,3222,65434045.00,NULL
2014,col,pan,3222,3819309.00,NULL
2014,col,tto,3222,734055.00,NULL
2014,col,usa,3222,665215771.00,12095.00
2014,col,arg,3222,59389023.00,NULL
2014,col,bra,3222,344867369.00,NULL
2014,col,chl,3222,414599235.00,NULL
2014,col,ecu,3222,17813.00,NULL
2014,col,per,3222,7982798.00,NULL
2014,col,ven,3222,2053882.00,NULL
2014,ecu,usa,3222,NULL,27847.00
2014,ecu,col,3222,NULL,27519.00
2014,guy,usa,3222,NULL,975.00
2014,per,rus,3222,NULL,5738814.00
2014,per,usa,3222,NULL,10870265.00
2014,per,col,3222,NULL,36155492.00
2014,per,ven,3222,NULL,3247373.00
2014,pry,deu,3222,NULL,105.00
2014,pry,bra,3222,NULL,96671.00
2015,ben,zaf,3222,NULL,2969190.00
2015,ben,bel,3222,NULL,1237.00
2015,ben,wld,3222,NULL,2970427.00
2015,bfa,civ,3222,NULL,1157.00
2015,bfa,gha,3222,NULL,1831.00
2015,bfa,chn,3222,NULL,147.00
2015,bfa,wld,3222,NULL,3135.00
2015,bwa,nam,3222,1017541.00,NULL
2015,bwa,zaf,3222,13633098.00,129504.00
2015,bwa,zmb,3222,134756.00,NULL
2015,bwa,zwe,3222,1941462.00,104102.00
2015,bwa,wld,3222,16726857.00,233606.00
2015,egy,jor,3222,210499.00,NULL
2015,egy,qat,3222,3400.00,NULL
2015,egy,sau,3222,58303.00,NULL
2015,egy,esp,3222,NULL,3908554.00
2015,egy,can,3222,NULL,22677723.00
2015,egy,usa,3222,1971.00,15482422.00
2015,egy,wld,3222,274173.00,42068698.00
2015,eth,zaf,3222,NULL,50505084.00
2015,eth,chn,3222,NULL,19948.00
2015,eth,tur,3222,NULL,2124.00
2015,eth,deu,3222,NULL,4019.00
2015,eth,grc,3222,NULL,55.00
2015,eth,wld,3222,NULL,50569663.00
2015,gin,lbn,3222,NULL,2339.00
2015,gin,wld,3222,NULL,2339.00
2015,mar,zaf,3222,NULL,341358092.00
2015,mar,esp,3222,NULL,1986893.00
2015,mar,gbr,3222,NULL,510648.00
2015,mar,pol,3222,NULL,18032138.00
2015,mar,rus,3222,NULL,126043068.00
2015,mar,ukr,3222,NULL,2517252.00
2015,mar,can,3222,NULL,3721.00
2015,mar,usa,3222,NULL,6726916.00
2015,mar,wld,3222,NULL,497178730.00
2015,mdg,zaf,3222,NULL,34037912.00
2015,mdg,chn,3222,NULL,20133.00
2015,mdg,bel,3222,NULL,523.00
2015,mdg,wld,3222,NULL,34058568.00
2015,moz,mwi,3222,2253934.00,NULL
2015,moz,zaf,3222,NULL,1856697.00
2015,moz,zwe,3222,497920.00,83913.00
2015,moz,deu,3222,NULL,322.00
2015,moz,mhl,3222,3790.00,NULL
2015,moz,wld,3222,2755644.00,1940932.00
2015,mus,mdg,3222,330.00,NULL
2015,mus,zaf,3222,NULL,46597614.00
2015,mus,gbr,3222,NULL,1045.00
2015,mus,wld,3222,330.00,46598659.00
2015,mwi,moz,3222,NULL,4233601.00
2015,mwi,tza,3222,163073.00,NULL
2015,mwi,zaf,3222,NULL,4220.00
2015,mwi,zwe,3222,NULL,144177.00
2015,mwi,wld,3222,163073.00,4381998.00
2015,rwa,tza,3222,NULL,1306158.00
2015,rwa,uga,3222,1636.00,NULL
2015,rwa,zaf,3222,NULL,3562723.00
2015,rwa,are,3222,NULL,49.00
2015,rwa,wld,3222,1636.00,4868930.00
2015,sdn,egy,3222,NULL,33815.00
2015,sdn,are,3222,NULL,1440.00
2015,sdn,chn,3222,NULL,1530.00
2015,sdn,wld,3222,NULL,36785.00
2015,sen,zaf,3222,NULL,43676703.00
2015,sen,aze,3222,NULL,3422128.00
2015,sen,wld,3222,NULL,47098831.00
2015,syc,are,3222,NULL,291.00
2015,syc,chn,3222,NULL,28763.00
2015,syc,wld,3222,NULL,29054.00
2015,tgo,zaf,3222,NULL,13440353.00
2015,tgo,wld,3222,NULL,13440353.00
2015,tun,bel,3222,NULL,4085.00
2015,tun,esp,3222,NULL,6040.00
2015,tun,fra,3222,22.00,NULL
2015,tun,ukr,3222,NULL,38215.00
2015,tun,ven,3222,NULL,11677.00
2015,tun,wld,3222,22.00,60017.00
2015,tza,ken,3222,1161779.00,939522.00
2015,tza,mwi,3222,NULL,779027.00
2015,tza,rwa,3222,347936.00,NULL
2015,tza,zaf,3222,348.00,13393772.00
2015,tza,zmb,3222,9.00,NULL
2015,tza,chn,3222,5.00,NULL
2015,tza,syr,3222,NULL,6.00
2015,tza,wld,3222,1510078.00,15112327.00
2015,uga,ken,3222,336.00,NULL
2015,uga,zaf,3222,NULL,2972397.00
2015,uga,chn,3222,NULL,3245.00
2015,uga,nld,3222,NULL,1452.00
2015,uga,wld,3222,336.00,2977094.00
2015,zaf,ago,3222,4202.00,NULL
2015,zaf,bwa,3222,166304.00,4464309.00
2015,zaf,cod,3222,1212.00,NULL
2015,zaf,cog,3222,566796.00,NULL
2015,zaf,dji,3222,18853157.00,NULL
2015,zaf,egy,3222,54137914.00,NULL
2015,zaf,eth,3222,5052815.00,NULL
2015,zaf,gab,3222,2631.00,NULL
2015,zaf,ken,3222,54926315.00,NULL
2015,zaf,lso,3222,4667350.00,NULL
2015,zaf,mar,3222,358337576.00,NULL
2015,zaf,mdg,3222,29905855.00,NULL
2015,zaf,moz,3222,18300905.00,19836482.00
2015,zaf,mus,3222,23411360.00,NULL
2015,zaf,nam,3222,230409.00,5294.00
2015,zaf,nga,3222,18248938.00,90.00
2015,zaf,sen,3222,44306110.00,NULL
2015,zaf,swz,3222,3220826.00,4400440.00
2015,zaf,tgo,3222,15886008.00,NULL
2015,zaf,tza,3222,9919393.00,185.00
2015,zaf,zaf,3222,NULL,4541309.00
2015,zaf,zmb,3222,2523.00,NULL
2015,zaf,zwe,3222,27115.00,1273.00
2015,zaf,are,3222,91348478.00,NULL
2015,zaf,bgd,3222,20423273.00,NULL
2015,zaf,chn,3222,NULL,351641.00
2015,zaf,ind,3222,2113458951.00,NULL
2015,zaf,isr,3222,94761679.00,NULL
2015,zaf,jpn,3222,9980152.00,NULL
2015,zaf,kwt,3222,24538012.00,NULL
2015,zaf,lka,3222,80960174.00,NULL
2015,zaf,mys,3222,71796423.00,NULL
2015,zaf,omn,3222,156400.00,NULL
2015,zaf,pak,3222,218072035.00,NULL
2015,zaf,tur,3222,75825418.00,222.00
2015,zaf,yem,3222,4651291.00,NULL
2015,zaf,aut,3222,239.00,NULL
2015,zaf,bel,3222,NULL,117.00
2015,zaf,dnk,3222,21915275.00,NULL
2015,zaf,esp,3222,78828887.00,NULL
2015,zaf,fin,3222,NULL,110.00
2015,zaf,fra,3222,33425156.00,2106151.00
2015,zaf,gbr,3222,10016005.00,NULL
2015,zaf,ita,3222,253688421.00,NULL
2015,zaf,nld,3222,141589301.00,NULL
2015,zaf,pol,3222,NULL,2.00
2015,zaf,rou,3222,3184399.00,NULL
2015,zaf,rus,3222,3371693.00,29.00
2015,zaf,ukr,3222,11177832.00,NULL
2015,zaf,can,3222,22627374.00,NULL
2015,zaf,usa,3222,22909909.00,29564388.00
2015,zaf,aus,3222,10273.00,180074207.00
2015,zaf,nzl,3222,NULL,24.00
2015,zaf,arg,3222,10564667.00,NULL
2015,zaf,bra,3222,15470934.00,NULL
2015,zaf,col,3222,NULL,2757552.00
2015,zaf,ven,3222,3070664.00,NULL
2015,zaf,wld,3222,4119537497.00,248112081.00
2015,zmb,cod,3222,547042.00,NULL
2015,zmb,cog,3222,738080.00,NULL
2015,zmb,rwa,3222,3980.00,NULL
2015,zmb,zaf,3222,NULL,2666.00
2015,zmb,zwe,3222,NULL,5117268.00
2015,zmb,chn,3222,NULL,1360379.00
2015,zmb,wld,3222,1289102.00,6480313.00
2015,zwe,bwa,3222,NULL,1068818.00
2015,zwe,moz,3222,NULL,573228.00
2015,zwe,zaf,3222,NULL,112.00
2015,zwe,wld,3222,NULL,1642158.00
2015,afg,pak,3222,19716077.00,NULL
2015,afg,wld,3222,19716077.00,NULL
2015,are,egy,3222,NULL,14894.00
2015,are,zaf,3222,NULL,157114731.00
2015,are,arm,3222,2767.00,NULL
2015,are,aze,3222,245412.00,NULL
2015,are,geo,3222,1056.00,NULL
2015,are,idn,3222,NULL,15120327.00
2015,are,ind,3222,NULL,5164326.00
2015,are,mys,3222,NULL,13615.00
2015,are,omn,3222,48242.00,NULL
2015,are,sau,3222,NULL,841.00
2015,are,syr,3222,NULL,655.00
2015,are,deu,3222,NULL,1835.00
2015,are,gbr,3222,NULL,6044.00
2015,are,hun,3222,NULL,10056.00
2015,are,can,3222,5446.00,NULL
2015,are,usa,3222,NULL,692243.00
2015,are,aus,3222,NULL,4937869.00
2015,are,wld,3222,488334.00,183077437.00
2015,arm,chn,3222,NULL,6025.00
2015,arm,geo,3222,NULL,80002.00
2015,arm,usa,3222,NULL,613.00
2015,arm,wld,3222,NULL,86640.00
2015,aze,tur,3222,NULL,26929.00
2015,aze,wld,3222,NULL,26929.00
2015,bhr,egy,3222,NULL,8972.00
2015,bhr,zaf,3222,NULL,390634.00
2015,bhr,chn,3222,NULL,32592.00
2015,bhr,idn,3222,NULL,26181.00
2015,bhr,ind,3222,NULL,2631.00
2015,bhr,jpn,3222,NULL,15535.00
2015,bhr,pak,3222,NULL,947.00
2015,bhr,sau,3222,NULL,250.00
2015,bhr,esp,3222,NULL,5272.00
2015,bhr,gbr,3222,NULL,49.00
2015,bhr,irl,3222,NULL,4221.00
2015,bhr,col,3222,NULL,182095.00
2015,bhr,wld,3222,NULL,669379.00
2015,brn,are,3222,NULL,351.00
2015,brn,chn,3222,NULL,818.00
2015,brn,ind,3222,NULL,341.00
2015,brn,sgp,3222,NULL,996.00
2015,brn,gbr,3222,NULL,879.00
2015,brn,wld,3222,NULL,3385.00
2015,chn,bwa,3222,NULL,605.00
2015,chn,mdg,3222,13055.00,NULL
2015,chn,moz,3222,NULL,4480.00
2015,chn,zmb,3222,NULL,200.00
2015,chn,idn,3222,NULL,1552139585.00
2015,chn,irn,3222,4335242.00,NULL
2015,chn,jpn,3222,48895224.00,3.00
2015,chn,kaz,3222,NULL,118433.00
2015,chn,kgz,3222,NULL,239936.00
2015,chn,kor,3222,107414963.00,NULL
2015,chn,lao,3222,395928.00,NULL
2015,chn,mmr,3222,185888.00,NULL
2015,chn,mng,3222,NULL,535452772.00
2015,chn,mys,3222,350705.00,1178332.00
2015,chn,phl,3222,NULL,2167589.00
2015,chn,prk,3222,7300804.00,27331.00
2015,chn,tha,3222,63350.00,NULL
2015,chn,vnm,3222,3350530.00,NULL
2015,chn,yem,3222,21046.00,NULL
2015,chn,deu,3222,230.00,NULL
2015,chn,nld,3222,NULL,141.00
2015,chn,rus,3222,NULL,820905596.00
2015,chn,ukr,3222,NULL,1035.00
2015,chn,can,3222,NULL,554431057.00
2015,chn,usa,3222,1005.00,12470329.00
2015,chn,aus,3222,80.00,5151599065.00
2015,chn,nzl,3222,NULL,23691359.00
2015,chn,bra,3222,NULL,5334.00
2015,chn,wld,3222,205837461.00,8654433182.00
2015,cyp,gbr,3222,NULL,33651.00
2015,cyp,grc,3222,NULL,456766.00
2015,cyp,wld,3222,NULL,490417.00
2015,geo,arm,3222,127800.00,NULL
2015,geo,kaz,3222,NULL,64380.00
2015,geo,tur,3222,NULL,842793.00
2015,geo,gbr,3222,NULL,16694.00
2015,geo,grc,3222,2134.00,NULL
2015,geo,rus,3222,NULL,8265101.00
2015,geo,ukr,3222,42.00,NULL
2015,geo,wld,3222,129977.00,9188968.00
2015,hkg,idn,3222,NULL,554850820.00
2015,hkg,rus,3222,NULL,61002448.00
2015,hkg,can,3222,NULL,8540830.00
2015,hkg,aus,3222,NULL,20593164.00
2015,hkg,wld,3222,NULL,644987262.00
2015,idn,are,3222,11892367.00,NULL
2015,idn,bgd,3222,143596826.00,NULL
2015,idn,bhr,3222,1482273.00,NULL
2015,idn,chn,3222,1537710305.00,5898100.00
2015,idn,hkg,3222,474064177.00,3675650.00
2015,idn,ind,3222,4651387390.00,4298.00
2015,idn,jpn,3222,2033723629.00,448131.00
2015,idn,khm,3222,72655276.00,NULL
2015,idn,kor,3222,1377429244.00,NULL
2015,idn,kwt,3222,18995.00,NULL
2015,idn,lka,3222,13700954.00,NULL
2015,idn,mys,3222,803717665.00,NULL
2015,idn,npl,3222,1483273.00,NULL
2015,idn,pak,3222,68555630.00,NULL
2015,idn,phl,3222,801367488.00,404.00
2015,idn,prk,3222,277380.00,NULL
2015,idn,sgp,3222,24143851.00,3941861.00
2015,idn,tha,3222,789695216.00,3632.00
2015,idn,tur,3222,20227717.00,NULL
2015,idn,vnm,3222,91860750.00,NULL
2015,idn,che,3222,NULL,3308140.00
2015,idn,esp,3222,227595395.00,NULL
2015,idn,fra,3222,9916400.00,NULL
2015,idn,gbr,3222,5513.00,25080.00
2015,idn,ita,3222,181671275.00,NULL
2015,idn,nld,3222,7542150.00,NULL
2015,idn,rus,3222,NULL,1760000.00
2015,idn,svn,3222,12086397.00,NULL
2015,idn,can,3222,NULL,10727.00
2015,idn,usa,3222,44969286.00,4880.00
2015,idn,aus,3222,2463401.00,240390412.00
2015,idn,mhl,3222,2970000.00,NULL
2015,idn,nzl,3222,21454863.00,5743840.00
2015,idn,png,3222,308353.00,NULL
2015,idn,bra,3222,2484413.00,NULL
2015,idn,wld,3222,14717264659.00,265230445.00
2015,ind,moz,3222,NULL,220789854.00
2015,ind,tcd,3222,NULL,966456.00
2015,ind,zaf,3222,NULL,2202979807.00
2015,ind,afg,3222,NULL,3719.00
2015,ind,are,3222,3909386.00,1457670.00
2015,ind,bgd,3222,49808729.00,NULL
2015,ind,btn,3222,8222403.00,280974.00
2015,ind,chn,3222,NULL,7948195.00
2015,ind,idn,3222,NULL,5502114117.00
2015,ind,irn,3222,10133711.00,NULL
2015,ind,jor,3222,6037.00,NULL
2015,ind,mys,3222,1075.00,565194.00
2015,ind,npl,3222,28385732.00,NULL
2015,ind,omn,3222,NULL,1470591.00
2015,ind,tha,3222,NULL,33825.00
2015,ind,and,3222,NULL,5108159.00
2015,ind,aut,3222,NULL,2983.00
2015,ind,esp,3222,NULL,10962822.00
2015,ind,gbr,3222,206951.00,1447186.00
2015,ind,isl,3222,NULL,2371053.00
2015,ind,mda,3222,NULL,3733747.00
2015,ind,nld,3222,NULL,42558.00
2015,ind,rus,3222,NULL,190802462.00
2015,ind,can,3222,NULL,166258313.00
2015,ind,usa,3222,NULL,477027661.00
2015,ind,aus,3222,NULL,4872802755.00
2015,ind,nzl,3222,NULL,90529480.00
2015,ind,chl,3222,NULL,55969392.00
2015,ind,col,3222,NULL,311652.00
2015,ind,wld,3222,100687708.00,13996799605.00
2015,isr,chn,3222,NULL,406000.00
2015,isr,sgp,3222,1000.00,NULL
2015,isr,wld,3222,1000.00,729275000.00
2015,jor,isr,3222,9087.00,NULL
2015,jor,sau,3222,20832.00,NULL
2015,jor,deu,3222,NULL,1503.00
2015,jor,pol,3222,NULL,6921706.00
2015,jor,rus,3222,NULL,13944140.00
2015,jor,usa,3222,NULL,60675.00
2015,jor,wld,3222,29920.00,20928023.00
2015,jpn,moz,3222,NULL,37402120.00
2015,jpn,zaf,3222,NULL,4746858.00
2015,jpn,chn,3222,NULL,59640850.00
2015,jpn,idn,3222,651575.00,2424468140.00
2015,jpn,ind,3222,NULL,3570.00
2015,jpn,kaz,3222,NULL,9939881.00
2015,jpn,mng,3222,NULL,16098.00
2015,jpn,tha,3222,4504.00,NULL
2015,jpn,deu,3222,2777.00,NULL
2015,jpn,rus,3222,NULL,1117116901.00
2015,jpn,can,3222,NULL,835445560.00
2015,jpn,usa,3222,NULL,640308232.00
2015,jpn,aus,3222,NULL,10539845058.00
2015,jpn,nzl,3222,NULL,12573395.00
2015,jpn,col,3222,NULL,32068485.00
2015,jpn,wld,3222,658856.00,15713575148.00
2015,kaz,chn,3222,121772.00,3117.00
2015,kaz,jpn,3222,9067500.00,NULL
2015,kaz,kgz,3222,40286304.00,83883.00
2015,kaz,uzb,3222,700146.00,NULL
2015,kaz,blr,3222,308041.00,NULL
2015,kaz,deu,3222,16.00,47025.00
2015,kaz,fin,3222,61965891.00,NULL
2015,kaz,gbr,3222,7038245.00,NULL
2015,kaz,irl,3222,722928.00,NULL
2015,kaz,ita,3222,491326.00,NULL
2015,kaz,mda,3222,16131.00,NULL
2015,kaz,pol,3222,41396.00,NULL
2015,kaz,rou,3222,469235.00,NULL
2015,kaz,rus,3222,246097132.00,1070321.00
2015,kaz,ukr,3222,67999306.00,NULL
2015,kaz,usa,3222,NULL,345.00
2015,kaz,wld,3222,435325368.00,1204691.00
2015,kgz,chn,3222,222146.00,NULL
2015,kgz,idn,3222,NULL,150.00
2015,kgz,kaz,3222,78484.00,36340291.00
2015,kgz,tjk,3222,338851.00,NULL
2015,kgz,uzb,3222,4932297.00,NULL
2015,kgz,deu,3222,61.00,NULL
2015,kgz,wld,3222,5571839.00,36340441.00
2015,khm,idn,3222,NULL,57029692.00
2015,khm,aus,3222,NULL,1469031.00
2015,khm,wld,3222,NULL,58498723.00
2015,kor,moz,3222,NULL,7724676.00
2015,kor,zaf,3222,NULL,11552977.00
2015,kor,chn,3222,NULL,157732158.00
2015,kor,idn,3222,NULL,1803708508.00
2015,kor,ind,3222,3240.00,31.00
2015,kor,mng,3222,NULL,7255.00
2015,kor,mys,3222,57517.00,NULL
2015,kor,vnm,3222,27316.00,168.00
2015,kor,bel,3222,1487.00,NULL
2015,kor,che,3222,21.00,NULL
2015,kor,deu,3222,NULL,683.00
2015,kor,rus,3222,NULL,1438552091.00
2015,kor,can,3222,NULL,851256132.00
2015,kor,tto,3222,NULL,18350895.00
2015,kor,usa,3222,NULL,384077711.00
2015,kor,aus,3222,NULL,4374768181.00
2015,kor,nzl,3222,NULL,899.00
2015,kor,col,3222,NULL,3503890.00
2015,kor,wld,3222,89581.00,9051236255.00
2015,kwt,egy,3222,18421141.00,NULL
2015,kwt,zaf,3222,NULL,32627439.00
2015,kwt,are,3222,8869.00,NULL
2015,kwt,chn,3222,NULL,85766.00
2015,kwt,idn,3222,NULL,3349.00
2015,kwt,ind,3222,6192141.00,2435.00
2015,kwt,irn,3222,2988.00,NULL
2015,kwt,jor,3222,211.00,NULL
2015,kwt,mys,3222,NULL,165.00
2015,kwt,sau,3222,2506.00,10037.00
2015,kwt,deu,3222,NULL,3153.00
2015,kwt,fra,3222,NULL,10607.00
2015,kwt,can,3222,NULL,4874.00
2015,kwt,usa,3222,NULL,9079.00
2015,kwt,col,3222,NULL,459088.00
2015,kwt,wld,3222,24627856.00,33215992.00
2015,lka,zaf,3222,NULL,64003808.00
2015,lka,are,3222,NULL,8.00
2015,lka,hkg,3222,NULL,5.00
2015,lka,idn,3222,NULL,33438427.00
2015,lka,ind,3222,NULL,17.00
2015,lka,sgp,3222,NULL,242.00
2015,lka,gbr,3222,15.00,71887.00
2015,lka,rus,3222,NULL,60757260.00
2015,lka,usa,3222,NULL,171.00
2015,lka,wld,3222,15.00,158273821.00
2015,mdv,are,3222,NULL,11291.00
2015,mdv,chn,3222,NULL,480.00
2015,mdv,sgp,3222,NULL,331.00
2015,mdv,usa,3222,NULL,257.00
2015,mdv,wld,3222,NULL,12359.00
2015,mng,chn,3222,532139880.00,36525.00
2015,mng,kor,3222,90145.00,207.00
2015,mng,sgp,3222,9576324.00,NULL
2015,mng,gbr,3222,7071080.00,NULL
2015,mng,rus,3222,5980376.00,NULL
2015,mng,usa,3222,NULL,162.00
2015,mng,aus,3222,NULL,414.00
2015,mng,wld,3222,554857804.00,37307.00
2015,mys,zaf,3222,NULL,36805302.00
2015,mys,bgd,3222,1531647.00,NULL
2015,mys,chn,3222,225895.00,146301.00
2015,mys,idn,3222,NULL,796645372.00
2015,mys,jpn,3222,NULL,43304.00
2015,mys,khm,3222,194776.00,NULL
2015,mys,kor,3222,NULL,110877.00
2015,mys,sgp,3222,5121.00,13168.00
2015,mys,tha,3222,3885.00,NULL
2015,mys,vnm,3222,7766920.00,NULL
2015,mys,bel,3222,NULL,1607866.00
2015,mys,che,3222,NULL,5318223.00
2015,mys,fra,3222,NULL,24517.00
2015,mys,gbr,3222,NULL,56314.00
2015,mys,nor,3222,NULL,2207586.00
2015,mys,prt,3222,NULL,228207.00
2015,mys,rus,3222,NULL,152790077.00
2015,mys,usa,3222,NULL,11001.00
2015,mys,aus,3222,NULL,296383047.00
2015,mys,per,3222,NULL,7648.00
2015,mys,wld,3222,9728244.00,1292415694.00
2015,npl,moz,3222,NULL,1646445.00
2015,npl,zaf,3222,NULL,23285951.00
2015,npl,btn,3222,NULL,366523.00
2015,npl,chn,3222,NULL,5929.00
2015,npl,idn,3222,NULL,16471361.00
2015,npl,ind,3222,NULL,44697191.00
2015,npl,sau,3222,NULL,445624.00
2015,npl,usa,3222,NULL,1788.00
2015,npl,aus,3222,NULL,3088274.00
2015,npl,wld,3222,NULL,90009086.00
2015,omn,gbr,3222,NULL,642559.00
2015,omn,aus,3222,NULL,107390.00
2015,omn,wld,3222,NULL,749948.00
2015,pak,zaf,3222,NULL,285400271.00
2015,pak,afg,3222,NULL,63796140.00
2015,pak,are,3222,NULL,1172.00
2015,pak,chn,3222,443.00,992498.00
2015,pak,idn,3222,NULL,97846461.00
2015,pak,irn,3222,NULL,10642.00
2015,pak,gbr,3222,NULL,245309.00
2015,pak,can,3222,NULL,7658308.00
2015,pak,usa,3222,NULL,1911.00
2015,pak,aus,3222,NULL,22322754.00
2015,pak,wld,3222,443.00,478275465.00
2015,phl,are,3222,NULL,12808.00
2015,phl,chn,3222,132492622.00,NULL
2015,phl,hkg,3222,1840000.00,NULL
2015,phl,idn,3222,NULL,594151913.00
2015,phl,ind,3222,NULL,450488.00
2015,phl,jpn,3222,NULL,541.00
2015,phl,kor,3222,16040.00,NULL
2015,phl,mys,3222,NULL,1786704.00
2015,phl,sgp,3222,NULL,1489586.00
2015,phl,tha,3222,12381351.00,NULL
2015,phl,vnm,3222,1127000.00,2353203.00
2015,phl,rus,3222,NULL,3696521.00
2015,phl,aus,3222,NULL,61708702.00
2015,phl,wld,3222,147857013.00,665650788.00
2015,pse,deu,3222,NULL,8666.00
2015,pse,wld,3222,NULL,8666.00
2015,qat,egy,3222,NULL,267881.00
2015,qat,ken,3222,NULL,18731.00
2015,qat,nga,3222,NULL,58251.00
2015,qat,are,3222,NULL,2405.00
2015,qat,chn,3222,NULL,74808.00
2015,qat,idn,3222,NULL,28458.00
2015,qat,ind,3222,NULL,237.00
2015,qat,irn,3222,NULL,38231.00
2015,qat,jpn,3222,NULL,4199.00
2015,qat,vnm,3222,NULL,43.00
2015,qat,deu,3222,NULL,26452.00
2015,qat,gbr,3222,NULL,6920.00
2015,qat,nld,3222,NULL,1073.00
2015,qat,cub,3222,NULL,36359.00
2015,qat,wld,3222,NULL,564049.00
2015,sau,egy,3222,NULL,47200.00
2015,sau,zaf,3222,NULL,72000.00
2015,sau,chn,3222,NULL,5686674.00
2015,sau,idn,3222,NULL,2217069.00
2015,sau,ind,3222,NULL,202667.00
2015,sau,irn,3222,NULL,110933.00
2015,sau,mys,3222,NULL,543734.00
2015,sau,pol,3222,NULL,45600.00
2015,sau,wld,3222,NULL,8925878.00
2015,sgp,idn,3222,12792.00,32464204.00
2015,sgp,jpn,3222,14680.00,NULL
2015,sgp,mys,3222,NULL,347793.00
2015,sgp,phl,3222,111.00,NULL
2015,sgp,aus,3222,259.00,3377.00
2015,sgp,nzl,3222,NULL,786.00
2015,sgp,wld,3222,27841.00,32816161.00
2015,tha,are,3222,NULL,12088.00
2015,tha,chn,3222,NULL,93405.00
2015,tha,hkg,3222,71.00,NULL
2015,tha,idn,3222,737.00,983681786.00
2015,tha,jpn,3222,7.00,58274.00
2015,tha,kor,3222,1457.00,NULL
2015,tha,mmr,3222,NULL,585.00
2015,tha,mys,3222,NULL,264552.00
2015,tha,phl,3222,NULL,14639437.00
2015,tha,sgp,3222,209.00,6713.00
2015,tha,vnm,3222,36015.00,50.00
2015,tha,deu,3222,3.00,10182.00
2015,tha,esp,3222,NULL,58.00
2015,tha,fin,3222,NULL,145.00
2015,tha,fra,3222,NULL,2961235.00
2015,tha,gbr,3222,NULL,1174266.00
2015,tha,nld,3222,NULL,471625.00
2015,tha,rus,3222,NULL,11890103.00
2015,tha,swe,3222,NULL,789.00
2015,tha,usa,3222,NULL,1096142.00
2015,tha,aus,3222,NULL,276376019.00
2015,tha,wld,3222,38499.00,1292737454.00
2015,tur,moz,3222,NULL,33633560.00
2015,tur,zaf,3222,NULL,371451172.00
2015,tur,aze,3222,16379.00,NULL
2015,tur,geo,3222,674944.00,4460967.00
2015,tur,hkg,3222,NULL,1092844.00
2015,tur,idn,3222,NULL,25376519.00
2015,tur,irn,3222,NULL,17676631.00
2015,tur,irq,3222,1290.00,NULL
2015,tur,isr,3222,5594.00,NULL
2015,tur,syr,3222,87925.00,NULL
